station_id,lat,lon,page,details
ISRO0225,13.31,77.52,68,"HOURLY 421 Chandrayaan  Site,Bylalu  Villa  1 KARNATAKA 15F0E0 ISRO0224 13.31 77.52 2009-01-01 2018-01-03 HOURLY 422 Cha"
ISRO0244,13.19,77.81,68,"2018-01-03 HOURLY 422 Chandrayaan  Site,Bylalu  Villa  2 KARNATAKA 15F0E1 ISRO0225 13.19 77.81 2008-09-30 2018-01-02 HOU"
ISRO0269,17.9,77.5,68,2008-09-30 2018-01-02 HOURLY 423 AF  Stn.  BIDAR  KARNATAKA 15F0F4 ISRO0244 17.90 77.50 2007-11-26 2018-09-27 HOURLY 424
ISRO0315,14.76,74.14,68,"2018-09-27 HOURLY 424 INS  Kadamba,  Karwar  KARNATAKA 15F10D ISRO0269 14.76 74.14 2007-12-31 2016-12-06 HOURLY 425 HQ,T"
ISRO0317,14.6,74.83,69,"426 ARS,Sirsi,Uttar  Kannada  KARNATAKA 15F13D ISRO0317 14.60 74.83 2008-05-01 2019-04-11 HOURLY 427 ARS,Arbhavi,Gokak,B"
ISRO0318,14.6,74.83,69,"426 ARS,Sirsi,Uttar  Kannada  KARNATAKA 15F13D ISRO0317 14.60 74.83 2008-05-01 2019-04-11 HOURLY 427 ARS,Arbhavi,Gokak,B"
ISRO0319,16.23,74.82,69,"HOURLY 427 ARS,Arbhavi,Gokak,Belgaum KARNATAKA 15F13E ISRO0318 16.23 74.82 2008-04-07 2019-06-28 HOURLY 428 ARS,Nippani,"
ISRO0320,16.41,74.37,69,"2019-06-28 HOURLY 428 ARS,Nippani,Chikkodi,Belgaum KARNATAKA 15F13F ISRO0319 16.41 74.37 2008-04-08 2018-02-24 HOURLY 42"
ISRO0321,16.34,75.25,69,"2008-04-08 2018-02-24 HOURLY 429 ARS,Mudhol,Bagalkot  KARNATAKA 15F140 ISRO0320 16.34 75.25 2008-08-11 2017-12-09 HOURLY"
ISRO0322,15.63,76.91,69,"2017-12-09 HOURLY 430 ARS,Siruguppa,Bellary  KARNATAKA 15F141 ISRO0321 15.63 76.91 2008-04-07 2017-12-26 HOURLY 431 CSRT"
ISRO0323,12.92,75.76,70,"4-25 4-24 432 ICRI,RS,Donigal,Sakleshpur KARNATAKA 15F143 ISRO0323 12.92 75.76 2008-04-29 2019-04-11 HOURLY 433 IAHSPL,H"
ISRO0324,12.92,75.76,70,"4-24 432 ICRI,RS,Donigal,Sakleshpur KARNATAKA 15F143 ISRO0323 12.92 75.76 2008-04-29 2019-04-11 HOURLY 433 IAHSPL,Hobli,"
ISRO0325,12.87,77.42,70,"HOURLY 433 IAHSPL,Hobli,Channasandra,Subramanyapura  ,Banglore KARNATAKA 15F144 ISRO0324 12.87 77.42 2008-04-07 2019-04-"
ISRO0326,12.75,77.66,70,"HOURLY 434 IIHR,Hessaraghatta  lake  post,Banglore KARNATAKA 15F145 ISRO0325 12.75 77.66 2009-01-03 2018-01-01 HOURLY 43"
ISRO0327,13.79,75.73,70,"HOURLY 435 DATC,Hallikere,Bhadravathi KARNATAKA 15F146 ISRO0326 13.79 75.73 2009-01-01 2017-12-12 HOURLY 436 DCS,KSSRDI,"
ISRO0328,15.17,74.64,71,"437 DCF,WD.Dandeli  KARNATAKA 15F148 ISRO0328 15.17 74.64 2008-04-07 2018-01-06 HOURLY 438 Anshi  National  Park,Anshi,J"
ISRO0329,15.17,74.64,71,"437 DCF,WD.Dandeli  KARNATAKA 15F148 ISRO0328 15.17 74.64 2008-04-07 2018-01-06 HOURLY 438 Anshi  National  Park,Anshi,J"
ISRO0330,15.01,74.39,71,"HOURLY 438 Anshi  National  Park,Anshi,Joida,UK KARNATAKA 15F149 ISRO0329 15.01 74.39 2010-11-30 2018-01-06 HOURLY 439 U"
ISRO0331,15.5,74.99,71,"HOURLY 439 UAS,Krishinagar,Dharwad KARNATAKA 15F14A ISRO0330 15.50 74.99 2009-01-01 2017-12-10 HOURLY 440 NIRM,Champion "
ISRO0332,12.95,78.25,71,"HOURLY 440 NIRM,Champion  Reefs,Kolar  GF KARNATAKA 15F14B ISRO0331 12.95 78.25 2008-04-07 2019-04-26 HOURLY 441 Taluk  "
ISRO0333,13.78,77.79,71,"HOURLY 441 Taluk  Office,Bagepalli,Kolar KARNATAKA 15F14C ISRO0332 13.78 77.79 2008-04-07 2018-01-04 HOURLY 442 Pathapal"
ISRO0334,13.67,77.71,72,"443 VAA,PWD-IB,Gudibande  town,Kolar KARNATAKA 15F14E ISRO0334 13.67 77.71 2008-08-19 2017-09-18 HOURLY 444 Indiranagar "
ISRO0337,13.67,77.71,72,"443 VAA,PWD-IB,Gudibande  town,Kolar KARNATAKA 15F14E ISRO0334 13.67 77.71 2008-08-19 2017-09-18 HOURLY 444 Indiranagar "
ISRO0338,13.51,77.51,72,"HOURLY 444 Indiranagar  Extn,Thondebavi  post,Hobli KARNATAKA 15F151 ISRO0337 13.51 77.51 2009-01-21 2018-01-03 HOURLY 4"
ISRO0339,13.6,77.73,72,"HOURLY 445 PWD,Mandikal  cross,Chikkaballapura KARNATAKA 15F152 ISRO0338 13.60 77.73 2008-04-07 2017-09-17 HOURLY 446 Ta"
ISRO0367,13.44,77.73,72,"HOURLY 446 Taluk  Office,  Chikkaballapur KARNATAKA 15F153 ISRO0339 13.44 77.73 2008-04-07 2017-09-14 HOURLY 447 Ganji  "
ISRO0368,13.49,77.98,72,"HOURLY 447 Ganji  Kunte,Siddalaghatta  Taluk,Kolar KARNATAKA 15F16F ISRO0367 13.49 77.98 2009-03-10 2017-09-15 HOURLY 44"
ISRO0369,13.58,78.13,73,"2-27 9-16 449 GH,Battlahalli  Village,Chitanmani  taluk,Kolar KARNATAKA 15F171 ISRO0369 13.58 78.13 2008-09-24 2017-12-3"
ISRO0370,13.58,78.13,73,"9-16 449 GH,Battlahalli  Village,Chitanmani  taluk,Kolar KARNATAKA 15F171 ISRO0369 13.58 78.13 2008-09-24 2017-12-31 HOU"
ISRO0371,13.4,78.05,73,"HOURLY 450 TO,chitanmani  Taluk,Kolar KARNATAKA 15F172 ISRO0370 13.40 78.05 2008-09-24 2017-09-14 HOURLY 451 PGHC,Kaiwar"
ISRO0372,13.34,77.99,73,"HOURLY 451 PGHC,Kaiwara  Hobli,Chitanmani  Taluk,Kolar KARNATAKA 15F173 ISRO0371 13.34 77.99 2008-09-24 2017-09-19 HOURL"
ISRO0373,13.53,78.34,73,"HOURLY 452 VAA,Rayalpadu,Srinivasapura  Taluk,Kolar KARNATAKA 15F174 ISRO0372 13.53 78.34 2008-09-24 2017-09-20 HOURLY 4"
ISRO0375,13.25,78.21,74,"454 GR,Holuru,Kolar  KARNATAKA 15F177 ISRO0375 13.25 78.21 2008-09-24 2017-12-31 HOURLY 455 Vemagal,Hobli  HQ,Kolar  KAR"
ISRO0376,13.25,78.21,74,"454 GR,Holuru,Kolar  KARNATAKA 15F177 ISRO0375 13.25 78.21 2008-09-24 2017-12-31 HOURLY 455 Vemagal,Hobli  HQ,Kolar  KAR"
ISRO0378,13.19,78.01,74,"2017-12-31 HOURLY 455 Vemagal,Hobli  HQ,Kolar  KARNATAKA 15F178 ISRO0376 13.19 78.01 2008-09-24 2017-09-19 HOURLY 456 Mu"
ISRO0379,13.3,78.41,74,"HOURLY 456 Mulbagilu  Taluk,Gukuntee,Kolar KARNATAKA 15F17A ISRO0378 13.30 78.41 2008-09-24 2017-09-22 HOURLY 457 RI,Nag"
ISRO0380,13.2,78.52,74,"HOURLY 457 RI,Nagli  Village,Mulbagilu  Taluk,Kolar KARNATAKA 15F17B ISRO0379 13.20 78.52 2008-09-24 2013-12-13 HOURLY 4"
ISRO0381,13.11,78.33,74,"HOURLY 458 Avani,Hobli  HQ,Mulbagilu  Taluk,Kolar KARNATAKA 15F17C ISRO0380 13.11 78.33 2009-03-01 2017-09-21 HOURLY 459"
ISRO0382,13.0,77.94,75,"460 GR,Taluk  Officer,Malur  Taluk,Kolar KARNATAKA 15F17E ISRO0382 13.00 77.94 2008-09-24 2017-09-25 HOURLY 461 RGR,Mast"
ISRO0383,13.0,77.94,75,"460 GR,Taluk  Officer,Malur  Taluk,Kolar KARNATAKA 15F17E ISRO0382 13.00 77.94 2008-09-24 2017-09-25 HOURLY 461 RGR,Mast"
ISRO0384,12.87,78.0,75,"HOURLY 461 RGR,Masthi,Hobli  HQ,Malur,Kolar KARNATAKA 15F17F ISRO0383 12.87 78.00 2008-09-24 2019-01-02 HOURLY 462 IB,Me"
ISRO0385,12.95,78.27,75,"2019-01-02 HOURLY 462 IB,Metti,KGF,Bangapet  Taluk,Kolar KARNATAKA 15F180 ISRO0384 12.95 78.27 2009-07-11 2017-09-23 HOU"
ISRO0386,12.8,77.71,75,"2017-09-23 HOURLY 463 DOS,Chandapura  KARNATAKA 15F181 ISRO0385 12.80 77.71 2009-02-27 2015-07-11 HOURLY 464 HC,KPS,Kama"
ISRO0387,12.88,78.2,75,"HOURLY 464 HC,KPS,Kamasamudra,Bangarpet  Taluk,Kolar KARNATAKA 15F182 ISRO0386 12.88 78.20 2008-09-24 2017-09-23 HOURLY "
ISRO0447,14.87,74.44,76,7-02 2-24 466 ESL  KGS  Kaiga-1  KARNATAKA 15F1BF ISRO0447 14.87 74.44 2008-09-25 2017-11-28 HOURLY 467 ESL  KGS  Kaiga-
ISRO0448,14.87,74.44,76,7-02 2-24 466 ESL  KGS  Kaiga-1  KARNATAKA 15F1BF ISRO0447 14.87 74.44 2008-09-25 2017-11-28 HOURLY 467 ESL  KGS  Kaiga-
ISRO0449,14.87,74.44,76,2008-09-25 2017-11-28 HOURLY 467 ESL  KGS  Kaiga-2  KARNATAKA 15F1C0 ISRO0448 14.87 74.44 2008-09-24 2017-11-29 HOURLY 4
ISRO0450,14.86,74.43,76,2008-09-24 2017-11-29 HOURLY 468 ESL  KGS  Kaiga-3  KARNATAKA 15F1C1 ISRO0449 14.86 74.43 2008-09-24 2018-01-11 HOURLY 4
ISRO0451,14.86,74.43,76,2018-01-11 HOURLY 469 ESL  KGS  Kaiga-4  KARNATAKA 15F1C2 ISRO0450 14.86 74.43 2008-10-16 2018-03-20 HOURLY 470 GS  Hanu
ISRO0452,15.04,76.05,77,471 GS  Hanumasagar  Koppal KARNATAKA 15F1C4 ISRO0452 15.04 76.05 2009-02-27 2019-04-27 HOURLY 472 GS  Tavaragera  Kusht
ISRO0453,15.04,76.05,77,471 GS  Hanumasagar  Koppal KARNATAKA 15F1C4 ISRO0452 15.04 76.05 2009-02-27 2019-04-27 HOURLY 472 GS  Tavaragera  Kusht
ISRO0454,15.76,76.4,77,HOURLY 472 GS  Tavaragera  Kushtagi  Koppal KARNATAKA 15F1C5 ISRO0453 15.76 76.40 2009-04-19 2012-04-08 HOURLY 473 Karat
ISRO0455,15.6,76.66,77,HOURLY 473 Karatagi  Gangavathi  Koppal KARNATAKA 15F1C6 ISRO0454 15.60 76.66 2009-02-27 2019-04-27 HOURLY 474 Kanakagir
ISRO0456,15.58,76.42,77,HOURLY 474 Kanakagiri  Gangavathi  Koppal KARNATAKA 15F1C7 ISRO0455 15.58 76.42 2009-02-27 2019-04-27 HOURLY 475 Siddapu
ISRO0457,15.53,76.64,77,2019-04-27 HOURLY 475 Siddapur  Gangavathi  Koppal KARNATAKA 15F1C8 ISRO0456 15.53 76.64 2008-09-24 2014-01-24 HOURLY 47
ISRO0458,15.61,76.01,78,477 FDA  Yelburga  Koppal  KARNATAKA 15F1CA ISRO0458 15.61 76.01 2009-02-28 2019-04-28 HOURLY 478 GSO  Kuknur  Yelburga 
ISRO0459,15.61,76.01,78,477 FDA  Yelburga  Koppal  KARNATAKA 15F1CA ISRO0458 15.61 76.01 2009-02-28 2019-04-28 HOURLY 478 GSO  Kuknur  Yelburga 
ISRO0460,15.49,75.99,78,HOURLY 478 GSO  Kuknur  Yelburga  Koppal KARNATAKA 15F1CB ISRO0459 15.49 75.99 2009-02-27 2019-04-28 HOURLY 479 DSO  Hos
ISRO0461,15.35,76.18,78,2019-04-28 HOURLY 479 DSO  Hospet  Road  Koppal KARNATAKA 15F1CC ISRO0460 15.35 76.18 2009-02-27 2019-04-27 HOURLY 480 J
ISRO0462,15.23,75.98,78,2019-04-27 HOURLY 480 JE  PWDSD  Koppal  KARNATAKA 15F1CD ISRO0461 15.23 75.98 2008-09-24 2019-04-28 HOURLY 481 AEE  JAS
ISRO0470,21.85,76.32,78,HOURLY 481 AEE  JASD  Munirabad  Koppal KARNATAKA 15F1CE ISRO0462 21.85 76.32 2008-09-25 2019-04-28 HOURLY 482 ESL  KGS 
ISRO0471,14.87,74.43,79,9-24 5-21 483 ESL  KGS  Kaiga  -6  KARNATAKA 15F1D7 ISRO0471 14.87 74.43 2008-09-24 2017-11-30 HOURLY 484 ESL  KGS  Kaig
ISRO0472,14.87,74.43,79,9-24 5-21 483 ESL  KGS  Kaiga  -6  KARNATAKA 15F1D7 ISRO0471 14.87 74.43 2008-09-24 2017-11-30 HOURLY 484 ESL  KGS  Kaig
ISRO0515,14.86,74.44,79,2008-09-24 2017-11-30 HOURLY 484 ESL  KGS  Kaiga  -7  KARNATAKA 15F1D8 ISRO0472 14.86 74.44 2008-09-24 2011-02-17 HOURLY
ISRO0521,14.85,74.43,79,2011-02-17 HOURLY 485 ESL  KGS  Kaiga  8  KARNATAKA 15F203 ISRO0515 14.85 74.43 2008-09-24 2019-01-02 HOURLY 486 ASA  AS
ISRO0574,15.95,75.81,79,2019-01-02 HOURLY 486 ASA  ASI  Badami  Bagalkot KARNATAKA 15F209 ISRO0521 15.95 75.81 2008-09-24 2017-12-08 HOURLY 487 
ISRO0607,12.57,75.85,80,488 KOVER  COLLY  TEA  ESTATE  SOMWARIPET KARNATAKA 15F25F ISRO0607 12.57 75.85 2009-08-05 2019-04-12 HOURLY 489 Elk  Hi
ISRO0608,12.57,75.85,80,488 KOVER  COLLY  TEA  ESTATE  SOMWARIPET KARNATAKA 15F25F ISRO0607 12.57 75.85 2009-08-05 2019-04-12 HOURLY 489 Elk  Hi
ISRO0609,12.48,75.79,80,"HOURLY 489 Elk  Hill  Estates,  TBBTCL,  Sodapur KARNATAKA 15F260 ISRO0608 12.48 75.79 2009-08-17 2019-04-12 HOURLY 490 "
ISRO0610,12.43,75.73,80,HOURLY 490 PALANGALA-Kandanakolly  post-Madikeri KARNATAKA 15F261 ISRO0609 12.43 75.73 2010-08-15 2020-03-08 HOURLY 491 
ISRO0611,12.28,75.9,80,HOURLY 491 Durgadevi  Estate-Makkandur-Madikeri KARNATAKA 15F262 ISRO0610 12.28 75.90 2010-08-15 2019-04-12 HOURLY 492 K
ISRO0612,12.46,75.8,80,"HOURLY 492 Kottoli  Village,  K.Boikeri,Virajpet KARNATAKA 15F263 ISRO0611 12.46 75.80 2009-08-05 2017-12-17 HOURLY 493 "
ISRO0613,12.3,75.88,81,494 Co-op  Bank-Maldare-Sidapur KARNATAKA 15F265 ISRO0613 12.30 75.88 2010-11-19 2017-12-19 HOURLY 495 Kolagundy  Estate
ISRO0614,12.3,75.88,81,494 Co-op  Bank-Maldare-Sidapur KARNATAKA 15F265 ISRO0613 12.30 75.88 2010-11-19 2017-12-19 HOURLY 495 Kolagundy  Estate
ISRO0615,12.24,75.93,81,HOURLY 495 Kolagundy  Estate-Pollibetta KARNATAKA 15F266 ISRO0614 12.24 75.93 2010-08-15 2019-04-12 HOURLY 496 Coffee  P
ISRO0616,12.12,76.07,81,HOURLY 496 Coffee  Planter-Nittor-Balele KARNATAKA 15F267 ISRO0615 12.12 76.07 2010-11-17 2013-09-30 HOURLY 497 Kailasa 
ISRO0617,12.39,75.5,81,2013-09-30 HOURLY 497 Kailasa  Ashram-Thalacauvery  Temple-Bhagamandala KARNATAKA 15F268 ISRO0616 12.39 75.50 2010-08-15
ISRO0618,11.97,76.06,81,2017-12-18 HOURLY 498 Sukhaliya  Estate  Kutta  KARNATAKA 15F269 ISRO0617 11.97 76.06 2010-12-05 2017-12-20 HOURLY 499 S
ISRO0619,12.38,75.84,82,8-05 2-16 500 CRSS  Coffee  Board-Chettally KARNATAKA 15F26B ISRO0619 12.38 75.84 2010-08-15 2019-04-12 HOURLY Items  pe
ISRO0620,12.33,75.7,82,User  Order  Processing  Software  Welcome  Bhargav  Gannavarapu  Logout ●    DashBoard ●    Order  ●    Status  ●    Ac
ISRO0621,12.42,75.75,83,"502 Codagu  Planters  Association,  GT  Road,  Madikeri KARNATAKA 15F26D ISRO0621 12.42 75.75  2009-10-28 2018-11-07 HOU"
ISRO0834,12.42,75.75,83,"502 Codagu  Planters  Association,  GT  Road,  Madikeri KARNATAKA 15F26D ISRO0621 12.42 75.75  2009-10-28 2018-11-07 HOU"
ISRO0835,12.8,77.38,83,"2018-11-07 HOURLY 503 scientist,silk  farm  breeding  kssrdi  bidadi  ramanag KARNATAKA 15F342 ISRO0834 12.80 77.38  200"
ISRO0836,12.68,77.32,83,77.38  2009-08-05 2021-10-18 HOURLY 504 silk  farm  department  of  seri  culture  kp  doddi  ram KARNATAKA 15F343 ISRO0
ISRO0837,12.68,77.32,83,12.68 77.32  2009-08-05 2020-05-28 HOURLY 505 DoS  Chenna  Patna  KARNATAKA 15F344 ISRO0836 12.67 77.22  2009-10-24 2020
ISRO0838,12.59,77.04,83,77.22  2009-10-24 2020-07-25 HOURLY 506 MADDUR   KARNATAKA 15F345 ISRO0837 12.59 77.04  2009-08-05 2021-02-12 HOURLY 507
ISRO0839,12.42,76.69,83,2021-02-12 HOURLY 507 SRI  RANGA  PATNAM KARNATAKA 15F346 ISRO0838 12.42 76.69  2009-10-27 2021-02-12 HOURLY 508 DD  OF 
ISRO0840,11.93,76.95,84,509 Deputy  Director  of  Sericutlure  Govt.  Model  Grainag KARNATAKA 15F348 ISRO0840 11.93 76.95  2010-12-24 2019-04-2
ISRO0841,11.93,76.95,84,509 Deputy  Director  of  Sericutlure  Govt.  Model  Grainag KARNATAKA 15F348 ISRO0840 11.93 76.95  2010-12-24 2019-04-2
ISRO0842,12.15,77.09,84,2019-04-24 HOURLY 510 KOLLEGALA  MANDAL  SERICULTURE KARNATAKA 15F349 ISRO0841 12.15 77.09  2009-08-05 2017-12-23 HOURLY
ISRO0843,12.0,77.14,84,2017-12-23 HOURLY 511 KSSRDI  Sub  Division-B.R.  Hills-Yalandur  Taluk KARNATAKA 15F34A ISRO0842 12.00 77.14  2010-12-1
ISRO0844,12.11,76.67,84,"2017-12-23 HOURLY 512 seri  culture,  nandanagoud  taluk, KARNATAKA 15F34B ISRO0843 12.11 76.67  2009-08-05 2017-12-22 H"
ISRO0845,12.96,77.23,84,"2017-12-22 HOURLY 513 dy.Director,sericulture.govt.sil  farm  (m)magadi  ra KARNATAKA 15F34C ISRO0844 12.96 77.23  2009-"
ISRO0996,13.25,75.59,85,515 Tarigudda  Estate-  ALDUR  -  577111-  Chikmaglur  Dist KARNATAKA 15F3E4 ISRO0996 13.25 75.59  2010-11-25 2018-08-10
ISRO0997,13.25,75.59,85,515 Tarigudda  Estate-  ALDUR  -  577111-  Chikmaglur  Dist KARNATAKA 15F3E4 ISRO0996 13.25 75.59  2010-11-25 2018-08-10
ISRO0998,13.4,75.4,85,2018-08-10 HOURLY 516 Hiregudda  Estate-  JAYAPURA  -  577123 KARNATAKA 15F3E5 ISRO0997 13.40 75.40  2010-05-10 2018-06-
ISRO0999,13.44,75.81,85,2018-06-10 HOURLY 517 Mahaveer  Estate  -  MALLENA  HALLI  -  577131 KARNATAKA 15F3E6 ISRO0998 13.44 75.81  2010-05-10 2
ISRO1079,12.11,75.85,85,"75.81  2010-05-10 2017-12-12 HOURLY 518 V.Badaga  Village,  Virajpet. KARNATAKA 15F3E7 ISRO0999 12.11 75.85  2010-11-03 "
ISRO1080,12.11,75.85,85,12.11 75.85  2010-11-03 2017-12-20 HOURLY 519 Tumkur  KARNATAKA 15F437 ISRO1079 13.34 77.12  2010-05-02 2017-12-25 HOURL
ISRO1087,13.34,77.12,85,13.34 77.12  2010-05-02 2017-12-25 HOURLY 520 Mysore  KARNATAKA 15F438 ISRO1080 12.31 76.65  2010-05-15 2017-12-21 HOURL
ISRO1088,12.21,75.81,86,"522 Virajpet  KARNATAKA 15F440 ISRO1088 12.21 75.81  2010-11-26 2014-12-07 HOURLY 523 Channangoli  Estate,  Devapura,  G"
ISRO1226,12.21,75.81,86,"522 Virajpet  KARNATAKA 15F440 ISRO1088 12.21 75.81  2010-11-26 2014-12-07 HOURLY 523 Channangoli  Estate,  Devapura,  G"
ISRO1227,12.21,75.96,86,"2014-12-07 HOURLY 523 Channangoli  Estate,  Devapura,  Ganicoppal. KARNATAKA 15F4CA ISRO1226 12.21 75.96  2010-11-24 201"
ISRO1228,12.32,75.79,86,"2011-04-29 HOURLY 524 Kattemad  Estate,  Margodu,  Madikeri KARNATAKA 15F4CB ISRO1227 12.32 75.79  2010-11-23 2018-03-13"
ISRO1235,12.48,75.84,86,"2018-03-13 HOURLY 525 Nakoor  Bledfa  Estate,  Suntikoppa. KARNATAKA 15F4CC ISRO1228 12.48 75.84  2010-11-29 2018-10-30 "
ISRO1237,12.95,77.5,86,"75.84  2010-11-29 2018-10-30 HOURLY 526 Bangalore  University,Dept.  of  Physics,Bangalore, KARNATAKA 15F4D3 ISRO1235 12"
ISRO1238,12.36,76.53,86,77.50  2010-12-10 2017-12-30 HOURLY 527 ERC-Yelwal-  Mysore  KARNATAKA 15F4D5 ISRO1237 12.36 76.53  2012-09-27 2015-06-0
ISRO1251,14.63,74.85,87,"12-17 11-26 529 MM  Arts&Science  College,  Sirsi KARNATAKA 15F4E3 ISRO1251 14.63 74.85  2013-10-25 2017-12-10 HOURLY 53"
ISRO1252,14.63,74.85,87,"12-17 11-26 529 MM  Arts&Science  College,  Sirsi KARNATAKA 15F4E3 ISRO1251 14.63 74.85  2013-10-25 2017-12-10 HOURLY 53"
ISRO1253,12.78,75.18,87,"2017-12-10 HOURLY 530 VCET,  Puttur,  Dakshina  Kanada KARNATAKA 15F4E4 ISRO1252 12.78 75.18  2010-11-27 2017-12-15 HOUR"
ISRO1254,13.4,77.7,87,"2017-12-15 HOURLY 531 Satya  Sai  Loka  Seva  Trust,  Muddenahalli,  Chickballapur KARNATAKA 15F4E5 ISRO1253 13.40 77.70"
ISRO1255,12.73,75.1,87,"2017-09-16 HOURLY 532 Satya  Sai  Loka  Seva  Trust,  Alike,Buntwal,  Dakshina  Kanada KARNATAKA 15F4E6 ISRO1254 12.73 7"
ISRO1256,14.83,74.13,87,"2017-12-14 HOURLY 533 PG  Centre  of  Karnataka  University,  Kodaibag,  Karwar KARNATAKA 15F4E7 ISRO1255 14.83 74.13  2"
ISRO1258,16.83,75.64,88,"535 Karanataka  State  Womens  University,  Bijapur KARNATAKA 15F4EA ISRO1258 16.83 75.64  2010-12-15 2017-12-08 HOURLY "
ISRO1259,16.83,75.64,88,"535 Karanataka  State  Womens  University,  Bijapur KARNATAKA 15F4EA ISRO1258 16.83 75.64  2010-12-15 2017-12-08 HOURLY "
ISRO1260,16.83,75.64,88,16.83 75.64  2010-12-15 2017-12-08 HOURLY 536 NIT-Suratkal  KARNATAKA 15F4EB ISRO1259 13.01 74.80  2011-01-13 2017-12-15
ISRO1295,14.63,74.85,88,74.80  2011-01-13 2017-12-15 HOURLY 537 MysoreUniversity  KARNATAKA 15F4EC ISRO1260 14.63 74.85  2013-11-21 2018-01-05 H
ISRO1296,12.93,77.58,88,"2018-01-05 HOURLY 538 National  Degree  College,  Jayanagar,  Bengaluru KARNATAKA 15F50F ISRO1295 12.93 77.58  2017-01-0"
ISRO1297,14.39,75.96,88,"2018-04-06 HOURLY 539 Davangere  University,  Davangere KARNATAKA 15F510 ISRO1296 14.39 75.96  2016-12-27 2018-02-15 HOU"
ISRO1328,12.55,77.42,88,"2018-02-15 HOURLY 540 Rural  College,Kanakapura,  Bengaluru KARNATAKA 15F511 ISRO1297 12.55 77.42  2018-02-02 2018-02-19"
ISRO0026,8.48,76.95,89,542 VSSC-Trivendrum  KERALA 15F01A ISRO0026 8.48  76.95  2006-11-07 2018-03-10 HOURLY 543 GPO  Vithura  Trivendrum KERAL
ISRO0028,8.48,76.95,89,542 VSSC-Trivendrum  KERALA 15F01A ISRO0026 8.48  76.95  2006-11-07 2018-03-10 HOURLY 543 GPO  Vithura  Trivendrum KERAL
ISRO0029,8.48,76.95,89,8.48  76.95  2006-11-07 2018-03-10 HOURLY 543 GPO  Vithura  Trivendrum KERALA 15F01C ISRO0028 8.48  76.95  2006-11-07 20
ISRO0030,10.27,76.47,89,2018-04-16 HOURLY 544 DAF  MAVELIKKARA  ALAPPUZHA KERALA 15F01D ISRO0029 10.27 76.47  2006-01-07 2019-04-23 HOURLY 545 P
ISRO0031,9.44,76.43,89,76.47  2006-01-07 2019-04-23 HOURLY 545 PSU  MANKOMBU  ALAPPUZHA KERALA 15F01E ISRO0030 9.44  76.43  2006-01-07 2017-12-
ISRO0032,9.44,76.43,89,9.44  76.43  2006-01-07 2017-12-23 HOURLY 546 PHC  CHERIYAND  ALAPPUZHA KERALA 15F01F ISRO0031 9.30  76.60  2006-01-07 2
ISRO0033,9.3,76.6,89,9.30  76.60  2006-01-07 2017-12-23 HOURLY 547 SSF  VEEYAPURAM  ALAPPUZHA KERALA 15F020 ISRO0032 9.50  76.60  2006-01-07 
ISRO0034,11.67,76.27,90,07-10 04-15 549 VP  Sulthan  bathey  Wayanad KERALA 15F022 ISRO0034 11.67 76.27  2006-07-07 2019-04-16 HOURLY 550 AD  No
ISRO0035,11.67,76.27,90,07-10 04-15 549 VP  Sulthan  bathey  Wayanad KERALA 15F022 ISRO0034 11.67 76.27  2006-07-07 2019-04-16 HOURLY 550 AD  No
ISRO0036,11.8,76.2,90,2019-04-16 HOURLY 550 AD  Noolpuzha  Wayanad KERALA 15F023 ISRO0035 11.80 76.20  2006-07-07 2019-04-16 HOURLY 551 Priyad
ISRO0037,11.73,76.08,90,2019-04-16 HOURLY 551 Priyad.Est  Kunhome  Wayanad KERALA 15F024 ISRO0036 11.73 76.08  2006-11-07 2019-04-16 HOURLY 552 
ISRO0038,10.65,76.53,90,2019-04-16 HOURLY 552 SSF  ALATHUR  PALAKKAD KERALA 15F025 ISRO0037 10.65 76.53  2006-01-07 2019-04-18 HOURLY 553 Vellay
ISRO0039,8.43,76.99,90,76.53  2006-01-07 2019-04-18 HOURLY 553 Vellayani  Agri  Uni.  Trivendram KERALA 15F026 ISRO0038 8.43  76.99  2007-11-26
ISRO0144,8.72,76.72,91,555 SSF  Chirayinkeezhu  Trivendrum KERALA 15F090 ISRO0144 8.72  76.72  2006-11-07 2017-12-25 HOURLY 556 SSF  Adoor  Pat
ISRO0145,8.72,76.72,91,555 SSF  Chirayinkeezhu  Trivendrum KERALA 15F090 ISRO0144 8.72  76.72  2006-11-07 2017-12-25 HOURLY 556 SSF  Adoor  Pat
ISRO0146,8.72,76.72,91,8.72  76.72  2006-11-07 2017-12-25 HOURLY 556 SSF  Adoor  Pathanamthitta KERALA 15F091 ISRO0145 9.17  76.72  2006-11-07 
ISRO0147,9.17,76.72,91,9.17  76.72  2006-11-07 2017-12-24 HOURLY 557 SF  Pullad  Pathanamthitta KERALA 15F092 ISRO0146 9.37  76.57  2006-11-07 
ISRO0148,9.37,76.57,91,9.37  76.57  2006-11-07 2019-04-23 HOURLY 558 DAF  Neriyamangalam  Eranakulam KERALA 15F093 ISRO0147 9.97  76.57  2006-1
ISRO0149,10.17,76.43,91,2019-04-21 HOURLY 559 SSF  Okkal  Ernakulam KERALA 15F094 ISRO0148 10.17 76.43  2006-11-07 2019-04-19 HOURLY 560 SSF  Al
